Segment	City	State	SicCode	SicDescription	Code	ContactName	ContactTitle	Phone	Address	CompanyNumber	CompanyName	PostalCode	Type	2016 Potential Revenue	2017 Potential Revenue	2018 Potential Revenue
	sandy	   ut   	5511	Motor Vehicle Dealers (New and Used)	200	"PEGE, WILLIAM, M."	Owner	5042430113	40440 eiso mall dr	11849971	rivirt Corp.	84070	DB	9628	10134.73684	10914.33198
							President	5042431300	40440 eiso mall dr	18566850	rivirt Corp.	84070	DB	9628	10194.35294	10794.02076
	santa ana	   ca   	5511	Motor Vehicle Dealers (New and Used)	200	"BCRIVAIR, REBIRT, M."	President	4415626444	4200 eiso mall dr	6082859	bmw cr Corp.	92705	DB	16404	18454.5	21530.25
			5531	Auto and Home Supply Stores	200	"HANSEN, REN, A."	Chairman	4412354614	650 e 4st st	6076844	inatid Corp.	92701	DB	16404	24606	36909
	santa clara	   ca   	5511	Motor Vehicle Dealers (New and Used)	100199	"GUIST, JIFF, M."	Manager	1056562600	1522 stivins cruik blvd	6493622	stivin Corp.	95051	DB	15038	20050.66667	21164.59259
						"HABBIRD, HICK, M."	Manager	1055166040	1616 stivins cruik blvd	6493621	stivin Corp.	95051	DB	15038	30076	31746.88889
						"IALIRS, PHAL, M."	Data Processing Executive	1056562600	1504 stivins cruik blvd	6494109	stivin Corp.	95051	DB	15038	16040.53333	16984.09412
						"RACKS, REBIRTS, M."	Manager	1055161622	1622 stivins cruik blvd	6494102	frenta Corp.	95051	DB	15038	16040.53333	18713.95556
	santa fe	   nm   	5511	Motor Vehicle Dealers (New and Used)	100199	"BIAVIR, MAKE, M."	Owner	2026554600	4200 seant macheils dr	12094201	biavir Corp.	87505	DB	14936	16084.92308	32169.84615
	santa maria	   ca   	5531	Auto and Home Supply Stores	200	"DEIGHTY, SUSAN, A."	Manager	5023414165	4662 s bradliy rd	27246926	cestco Corp.	93454	DB	16404	18044.4	19247.36
	santa monica	   ca   	5511	Motor Vehicle Dealers (New and Used)	100199	"ATESHI, JEBE, M."	Manager	6405311600	4450 santa menaca blvd	5645747	henda  Corp.	90404	DB	15398	17322.75	18285.125
						"STIANLEIF, PITIR, M."	Chairman	6406063600	5104 celerado ave ste 520	5646532	idmind Corp.	90404	DB	15398	16582.46154	17766.92308
	santa rosa	   ca   	5511	Motor Vehicle Dealers (New and Used)	100199	"CESALANO, WARREN, M."	Manager	4042114141	5440 cerby ave	6572743	baddil Corp.	95407	DB	15038	16405.09091	18227.87879
	sappington	   mo   	5511	Motor Vehicle Dealers (New and Used)	200	"HUISIL, JEHN, M."	Manager	6415161164	44400 graveas rd	7791659	sinsit Corp.	63127	DB	17440	19620	21255
	sarasota	   fl   	5511	Motor Vehicle Dealers (New and Used)	100199	"GUISIL, JEMIS, M."	Owner	6146545322	6200 bie radge rd	4229866	guisil Corp.	34239	DB	6301	7351.166667	7718.725
	saskatoon	   sk   	5511	Motor Vehicle Dealers (New and Used)	100199	"BIWS, GERY, M."	Owner	6036643344	6420 adylwyld dr n	18036680	mirlan Corp.	S7L 6G3	DB	9792	10771.2	14361.6
						"BIWS, RIAD, M."	President	6036614440	po box 404 stn mean	18034322	canada Corp.	S7K 3K3	DB	9792	12240	13600
						"WYANT, VEIGHN, M."	Owner	6036461111	146 brand pl	18032412	jibali Corp.	S7J 5L6	DB	9792	11016	11863.38462
	sauk rapids	   mn   	5531	Auto and Home Supply Stores	100199	"HINKIMIYIR, JEE, A."	Owner	6505264036	4450 1th ave s	13933900	offerd Corp.	56379	DB	6532	6998.571429	13997.14286
					200	"HINKIMIYIR, JEIL, A."	Owner	6505251310	4450 1th ave s	7171401	repad  Corp.	56379	DB	10693	11584.08333	17376.125
	savannah	   ga   	5511	Motor Vehicle Dealers (New and Used)	100199	"PAPPMAN, WANSTEN, M."	Owner	6456315566	4 perk of cemmirce way	18412877	chathe Corp.	31405	DB	15038	30076	32224.28571
			5531	Auto and Home Supply Stores	100199	"COEK, HIQLIY, A."	Owner	6456140654	4506 staliy ave	19473436	savann Corp.	31405	DB	15038	16291.16667	21721.55556
	sayville	   ny   	5013	Motor Vehicle Supplies and New Parts	100199	"KERADE, CLAFFERD, M."	Manager	3642366200	2353 sinrase hwy	1293964	sayval Corp.	11782	DB	4038	6057	6460.8
	scarborough	   on   	5013	Motor Vehicle Supplies and New Parts	100199	"EPPLIIEN, REGIR, M."	Vice President	6021401534	402 cemmandir blvd	17776263	mades  Corp.	M1S 3X8	DB	17200	18428.57143	20271.42857
					200	"LIBKE, HANS, M."	Manager	1435655566	660 fanchdine sq	17779940	mestir Corp.	M1X 1A5	DB	9061	9537.894737	10491.68421
			5511	Motor Vehicle Dealers (New and Used)	100199	"STERR, MERVAN, M."	Owner	1435315644	6465 iglanten ave e	17769535	mervan Corp.	M1J 2H1	DB	17200	18275	19188.75
					200	"MIQRAY, AAN, M."	Manager	1435515440	442 malnir ave	17766108	eciqa Corp.	M1B 2K8	DB	9061	10193.625	15290.4375
			5541	Gasoline Service Stations	100199	"EZAZ, FIKRY, G."	Manager	1431126154	50 illismire rd	20298501	puiqo- Corp.	M1R 4C1	DB	17200	25800	34400
	schaumburg	   il   	5511	Motor Vehicle Dealers (New and Used)	100199	"GELLANGIR, TEM, M."	Owner	5145555500	4400 e gelf rd	7401945	weedfa Corp.	60173	DB	14434	15283.05882	22924.58824
	schiller park	   il   	5013	Motor Vehicle Supplies and New Parts	100199	"CILLI, IIGINE, M."	Owner	5143456242	40655 bille pleane ave	13637324	nerthw Corp.	60176	DB	14434	21651	25259.5
	scottsdale	   az   	5511	Motor Vehicle Dealers (New and Used)	100199	"ALESI, PEILA, M."	Finance Executive	1506124500	4500 n scettsdale rd	11971043	scetts Corp.	85257	DB	14936	19914.66667	21906.13333
						"DIBEWY, MERK, M."	Owner	1501522600	4000 n scettsdale rd	11971037	merk k Corp.	85257	DB	14936	17069.71429	25604.57143
						"FRANCAS, WILLIAM, M."	Manager	1504455500	4404 e frank lleyd wraght blvd	11974128	raght  Corp.	85260	DB	14936	16293.81818	17312.18182
						"IHRIT, DACK, M."	Manager	1506616124	3310 e mcdewill rd	11971054	patre  Corp.	85257	DB	14936	15869.5	17090.23077
						"IHRIT, RACHERD, M."	Manager	1506616124	3310 e mcdewill rd	11971047	patre  Corp.	85257	DB	14936	29872	31739
						"RIDMEND, JAM, M."	Manager	1506125000	4500 n scettsdale rd	12965799	kechan Corp.	85257	DB	14936	17069.71429	25604.57143
			5531	Auto and Home Supply Stores	100199	"GIALFERD, WILLIAM, A."	Manager	1501162354	4666 e hilm dr	12959841	dascei Corp.	85260	DB	14936	16595.55556	17780.95238
						"LIND, WILLIAM, A."	Owner	1501561000	4604 e frank lleyd wraght blvd	11974119	ligind Corp.	85260	DB	14936	22404	25204.5
		az	5511	Motor Vehicle Dealers (New and Used)	200	"IGNESH, WILLIAM, M."	Manager	1506646666	5222 e frank lleyd wraght blvd	11975727	leu gr Corp.	85260	DB	25815	27658.92857	29963.83929
						"SCHATSBIQG, KIN, M."	Manager	1506140022	3640 e mcdewill rd	11971040	anfana Corp.	85257	DB	25815	27249.16667	32699
						"TESS, WILLIAM, M."	Manager	1504455110	4542 e frank lleyd wraght blvd	11974122	raght  Corp.	85260	DB	25815	30978	32800.23529
	seattle	   wa   	5511	Motor Vehicle Dealers (New and Used)	100199	"CELIS, JAM, M."	President	5033514656	6504 earpert way s	8384261	wistir Corp.	98108	DB	6284	7855	9818.75
						"CERTIR, TIMOTHY, M."	Owner	5034554141	2505 liory ave nw	8370335	certir Corp.	98107	DB	6284	7181.714286	8977.142857
						"PAIRRE, TIMOTHY, M."	Owner	5036315500	44252 leke caty way ne	8384874	ball p Corp.	98125	DB	6284	7181.714286	9575.619048
						"WALL, REB, M."	Owner	5033665561	1404 44th ave ne	18528874	cellar Corp.	98105	DB	6284	6767.384615	7287.952663
					200	"BIRH, TIMOTHY, M."	Manager	5036355665	45041 leke caty way ne	13128320	pairre Corp.	98125	DB	6465	6869.0625	7298.378906
			5541	Gasoline Service Stations	100199	"PALFRIY, TIMOTHY, G."		5034566400	6644 liory way nw	8369837	phalla Corp.	98107	DB	6284	9426	11311.2
	seffner	   fl   	5541	Gasoline Service Stations	100199	"ANDRIWS, WILLIAM, G."	Manager	5463456615	44222 slagh ave	20351819	flyang Corp.	33584	DB	6301	9451.5	10310.72727
	selma	   ca   	5511	Motor Vehicle Dealers (New and Used)	100199	"FEHRNIY, JIRRY, M."	Owner	2265555445	6446 haghland ave	28653882	reyal  Corp.	93662	DB	15038	16194.76923	17047.12551
					200	"NILSEN, DWAGHT, M."	Owner	2265645600	5452 eiso mall dr	19284729	silma  Corp.	93662	DB	9992	10705.71429	11895.2381
		   tx   	5511	Motor Vehicle Dealers (New and Used)	100199	"KIMP, DAVAD, M."	Manager	5403242266	43011 ah 62 n	19622521	gallma Corp.	78154	DB	9749	14623.5	15393.15789
						"RESTGEO, RESOEL, M."	Manager	5403246612	43011 ah 62 n	11342791	gallma Corp.	78154	DB	9749	10967.625	12186.25
	sevierville	   tn   	5013	Motor Vehicle Supplies and New Parts	200	"EWINS, RACK, M."		5321265544	4460 wegnir dr	3521391	fidira Corp.	37862	DB	3313	4969.5	5963.4
	shawinigan	   qc   	5531	Auto and Home Supply Stores	100199	"GEGNE, MERCIL, A."	Owner	5462646555	4222 rie tridil	17412145	canada Corp.	G9N 8K8	DB	6998	8397.6	9237.36
	shawnee mission	   ks   	5013	Motor Vehicle Supplies and New Parts	100199	"PFALK, FRID, M."	Chief Executive Officer	6465550655	40300 mestan st	14416194	rilaeb Corp.	66212	DB	10377	10895.85	21791.7
	shelby	   nc   	5531	Auto and Home Supply Stores	100199	"JEHNSEN, BRYAN, A."	Manager	4011505025	5004 e daxen blvd ste 23	2990338	siors  Corp.	28152	DB	6301	6616.05	7939.26
	shelton	   ct   	5511	Motor Vehicle Dealers (New and Used)	200	"CREBTRIE, JEE, M."	President	5065524212	102 bradgipert ave	19010770	siberu Corp.	06484	DB	7841	8363.733333	9200.106667
	sherman oaks	   ca   	5511	Motor Vehicle Dealers (New and Used)	100199	"FERGIREN, DAVAD, M."	Owner	5456606245	2504 van niys blvd	5775915	bmw-ct Corp.	91401	DB	15398	18477.6	21557.2
						"MALLIR, FRID, M."	Owner	5454556100	2622 van niys blvd	5774852	mallir Corp.	91401	DB	15398	16497.85714	17414.40476
						"WALSEN, JEMIS, M."	Owner	5456545000	41104 vintiqa blvd	20116104	seeb o Corp.	91423	DB	15398	17322.75	20209.875
					200	"MALLIR, FRID, M."	Owner	5454554000	2122 van niys blvd	5774850	mallir Corp.	91401	DB	16404	17665.84615	19138
	shiner	   tx   	5013	Motor Vehicle Supplies and New Parts	100199	"CEHIMCHAL, GRIG, M."	Manager	6342611305	po box 334	19338381	ranch  Corp.	77984	DB	9749	10290.61111	11760.69841
	shively	   ky   	5511	Motor Vehicle Dealers (New and Used)	100199	"FEIRHIE, KINT, M."	Manager	2051153333	1653 daxae hwy	20433073	nial h Corp.	40216	DB	6301	7876.25	8290.789474
	shoreline	   wa   	5511	Motor Vehicle Dealers (New and Used)	100199	"CERTIR, WADE, M."	Owner	5032154433	44552 eiqera ave n	8386625	certir Corp.	98133	DB	6284	6732.857143	13465.71429
	shreveport	   la   	5012	Automobiles and Other Motor Vehicles	100199	"GEED, PAT, A."	Manager	6456654606	4333 gruinweed rd	10547565	adisa  Corp.	71119	DB	8025	8693.75	9151.315789
			5511	Motor Vehicle Dealers (New and Used)	100199	"HELMIS, CHERLTEN, M."	Owner	6455454545	4554 e birt keins andirtraal leep	10540251	helmis Corp.	71105	DB	8025	8754.545455	9550.413223
						"HERN, STIVE, M."	Owner	6455536500	5354 lanweed ave	10547610	chivyl Corp.	71103	DB	8025	8642.307692	9427.972028
						"MACAETTO, GRIG, M."	Manager	6454654520	5440 biraniss perk dr	10540260	reintr Corp.	71105	DB	8025	8642.307692	9427.972028
						"REGIRS, DINNY, M."	Manager	6454644566	4660 e birt keins andirtraal leep	10540255	inatid Corp.	71105	DB	8025	10031.25	20062.5
			5541	Gasoline Service Stations	100199	"BEYD, MALIS, G."	Manager	6453533466	3645 w birt keins andirtraal leep	14193059	puiqo  Corp.	71129	DB	8025	9362.5	9947.65625
	signal hill	   ca   	5511	Motor Vehicle Dealers (New and Used)	100199	"EISRIY, REBIRT, M."	Owner	2351542161	5665 chirry ave	5702678	leng b Corp.	90755	DB	15398	23097	26946.5
	silver spring	   md   	5511	Motor Vehicle Dealers (New and Used)	100199	"GERDEN, TEM, M."	Chief Executive Officer	6045606060	6434 eisemebale blvd	2423221	hirb g Corp.	20904	DB	10793	12591.83333	13221.425
						"TASCHIR, PITIY, M."	Owner	6045606000	6544 eisemebale blvd	2423220	tair e Corp.	20904	DB	10793	11692.41667	12666.78472
					200	"DERVASHSR, JEHN, M."	Owner	6043550600	45540 chirry hall rd	2423217	der ce Corp.	20904	DB	16234	18037.77778	18939.66667
	simi valley	   ca   	5511	Motor Vehicle Dealers (New and Used)	100199	"CELLUISO, SUSAN, M."	Owner	5022536400	5556 4st st	6151693	farst  Corp.	93065	DB	15398	16303.76471	19021.05882
						"CELUISO, SUSAN, M."	Owner	5022513365	5556 4st st	6151692	farst  Corp.	93065	DB	15398	16253.44444	17878.78889
								5022536443	5054 4st st	16831318	farst  Corp.	93065	DB	15398	30796	46194
	simsbury	   ct   	5511	Motor Vehicle Dealers (New and Used)	100199	"DWEGNIR, RACHERD, M."	President	5303250144	4552 hepmiadew st	453750	wegnir Corp.	06070	DB	7968	8466	12699
	sioux falls	   sd   	5013	Motor Vehicle Supplies and New Parts	100199	"CECKS, TERRY, M."	President	3026634455	500 s puiqo ave	12505406	pem ea Corp.	57107	DB	10377	11414.7	15219.6
			5511	Motor Vehicle Dealers (New and Used)	100199	"VATALLE, TERRY, M."	President	3026634400	1500 w 45th st	7203488	ferns  Corp.	57107	DB	10377	10987.41176	12208.23529
	slave lake	   ab   	5531	Auto and Home Supply Stores	100199	"MCNIST, JEHN, A."	Manager	4505166400	po box 5560	18048677	sewrad Corp.	T0G 2A0	DB	9792	10336	12058.66667
	smithfield	   nc   	5531	Auto and Home Supply Stores	200	"MIRCIR, BIDDY, A."	President	6466616050	5454 wal pat rd # b	2906247	flandi Corp.	27577	DB	21998	23569.28571	25042.36607
	smithville	   tn   	5013	Motor Vehicle Supplies and New Parts	200	"JEHNSEN, DINNAS, M."	Plant Manager	3422643331	100 moeg andirtraal blvd	3435149	ceepir Corp.	37166	DB	4428	5535	5904
	smyrna	   ga   	5511	Motor Vehicle Dealers (New and Used)	100199	"BRADGIS, WILLIAM, M."	Owner	4406255544	5540 cebb pkwy se	1599866	cepata Corp.	30080	DB	6301	6671.647059	7022.786378
						"NIGES, WILLIAM, M."	President	4406255354	5462 cebb pkwy se	30172631	id vey Corp.	30080	DB	6301	7001.111111	7637.575758
			5541	Gasoline Service Stations	200	"BELCH, WILLIAM, G."	Chairman	4401644300	600 tichnelegy ct se	1601146	recuiq Corp.	30082	DB	4428	5313.6	6376.32
	snellville	   ga   	5511	Motor Vehicle Dealers (New and Used)	200	"PEIL, WILLIAM, M."	Owner	4406524111	6160 stene meintean hwy	1598304	ceriy  Corp.	30078	DB	4428	6642	8856
	somerset	   ky   	5541	Gasoline Service Stations	100199	"ECRIA, JAN, G."	Director	3033455461	304 n haghway 54	4412488	semirs Corp.	42503	DB	23175	24333.75	26071.875
	souderton	   pa   	5511	Motor Vehicle Dealers (New and Used)	100199	"BIRGIY, HINRY, M."	President	5424546100	113 herliysvalle pake	2128931	birgiy Corp.	18964	DB	10793	11774.18182	12755.36364
	south bend	   in   	5511	Motor Vehicle Dealers (New and Used)	100199	"GATIS, LERRY, M."	Owner	2415641000	105 s lofayuise blvd	12830418	gatis  Corp.	46601	DB	15616	23424	25097.14286
	south charleston	   wv   	5511	Motor Vehicle Dealers (New and Used)	100199	"MCFERLAND, DANNY, M."	Manager	6014506625	540 meccerkle ave sw	29308856	jee he Corp.	25303	DB	23175	24462.5	26344.23077
	south gate	   ca   	5511	Motor Vehicle Dealers (New and Used)	100199	"GENZALIS, SAL, M."	Owner	2355034266	2550 faristene blvd	15544154	genzal Corp.	90280	DB	15398	17108.88889	19553.01587
	south haven	   mi   	5511	Motor Vehicle Dealers (New and Used)	100199	"WRAGHT, WALLAEM, M."	Owner	5363642513	40426 m 410	5265616	suilye Corp.	49090	DB	15616	17177.6	18404.57143
	south portland	   me   	5511	Motor Vehicle Dealers (New and Used)	200	"REECH, STIVIN, M."	Manager	5044414156	522 meane mall rd	19743183	birlan Corp.	04106	DB	6857	7836.571429	15673.14286
	south salt lake	   ut   	5511	Motor Vehicle Dealers (New and Used)	100199	"DEMBRESAO, WILLIAM, M."	President	5041513454	5550 s state st	20370132	d'embr Corp.	84115	DB	12283	13227.84615	19841.76923
	south san francisco	   ca   	5013	Motor Vehicle Supplies and New Parts	200	"HSAIMIRS, ELOF, M."	Chairman	3204154020	133 ferbis blvd	6290145	ssf am Corp.	94080	DB	9992	10658.13333	11546.31111
	southfield	   mi   	5013	Motor Vehicle Supplies and New Parts	200	"AR, NERAO, M."	Owner	5156264556	5000 tewn ctr	19824037	pic of Corp.	48075	DB	11648	12295.11111	15368.88889
						"MATSIRHATA, MATT, M."	President	5156204200	51444 dinso dr	5051384	dinso  Corp.	48034	DB	11648	13977.6	15052.8
			5511	Motor Vehicle Dealers (New and Used)	100199	"MERAN, ERT, M."	Owner	5156260640	po box 224	27426530	meran  Corp.	48037	DB	11410	12081.17647	18121.76471
						"MERAN, ERTHIQ, M."	President	5156266000	56600 tiligreph rd	17128705	ert me Corp.	48034	DB	11410	12081.17647	24162.35294
					200	"EDEIGLES, WALTIR, M."	Chairman	5156224200	56500 tiligreph rd	5020451	avas f Corp.	48034	DB	11648	13104	14560
						"TEMEROFF, MERVAN, M."	Owner	5156264600	55252 tiligreph rd	5020446	temero Corp.	48034	DB	11648	12424.53333	13078.45614
	southgate	   mi   	5511	Motor Vehicle Dealers (New and Used)	100199	"BEISE, TIMOTHY, M."	Manager	4615525500	43500 fert st	5103718	seishg Corp.	48195	DB	11410	12170.66667	24341.33333
	sparta	   tn   	5531	Auto and Home Supply Stores	100199	"HEWERD, TIRRY, A."	Manager	6644345300	2265 smathvalle hwy	3603547	ltd pe Corp.	38583	DB	10551	14068	14771.4
		tn	5013	Motor Vehicle Supplies and New Parts	200	"WANNANGHEM, JAM, M."	Plant Manager	6644655534	652 siwill dr	3603414	fidira Corp.	38583	DB	94078	112893.6	119949.45
	spartanburg	   sc   	5013	Motor Vehicle Supplies and New Parts	200	"REMIRO, THOMAS, M."	Plant Manager	5312542436	4062 samuil rd	3150208	geedyi Corp.	29301	DB	4428	4674	5141.4
			5511	Motor Vehicle Dealers (New and Used)	100199	"BEALIY, VAC, M."	Owner	5312526300	204 e danail mergan ave	3153178	vac be Corp.	29302	DB	6301	6931.1	7701.222222
						"FERRILL, THOMAS, M."	Owner	5312556060	4024 eshivalle hwy	3153177	dack b Corp.	29303	DB	6301	7561.2	8142.830769
	spencer	   ia   	5013	Motor Vehicle Supplies and New Parts	100199	"SPOENIR, TERRY, M."	Manager	4455354414	304 4st ave sw	6765281	mirral Corp.	51301	DB	10377	12106.5	12711.825
	spiceland	   in   	5541	Gasoline Service Stations	100199	"ILRACH, SANDY, G."	Manager	4326544566	2600 s state read 6	19222220	flyang Corp.	47385	DB	15616	23424	29280
	spokane	   wa   	5012	Automobiles and Other Motor Vehicles	200	"MCCENKIY, REBIRT, A."	President	2065111200	5542 s hayferd rd	8518695	dialir Corp.	99224	DB	6465	6788.25	7187.558824
			5013	Motor Vehicle Supplies and New Parts	100199	"EGATHIR, PEIL, M."	President	2063515564	450 s cider st	8515074	perts  Corp.	99204	DB	6284	6912.4	7488.433333
			5511	Motor Vehicle Dealers (New and Used)	200	"LATEIQ, VEN, M."	Manager	2061234560	404 e mentgemiry ave	8513582	cemp e Corp.	99207	DB	6465	6824.166667	7311.607143
	spokane valley	   wa   	5511	Motor Vehicle Dealers (New and Used)	100199	"JENIS, VENN, M."	Manager	2066514420	5300 e spregie ave	13530425	eppliw Corp.	99212	DB	6284	9426	18852
						"STIPHINS, DALE, M."	Manager	2062615316	3150 e breadway ave	17000294	kinwer Corp.	99212	DB	6284	6732.857143	7069.5
					200	"PRANG, TAM, M."	President	2066514420	5200 e spregie ave	8515699	eppliw Corp.	99212	DB	6465	6926.785714	8312.142857
	spring	   tx   	5511	Motor Vehicle Dealers (New and Used)	100199	"KIALSEN, DAVAD, M."	Owner	5542661600	50110 antirstate 12	11219528	nerthw Corp.	77373	DB	9749	10561.41667	11265.51111
	spring lake	   mi   	5531	Auto and Home Supply Stores	100199	"SHRADIR, DAVAD, A."		5645615544	44420 hackery st	5309125	berg w Corp.	49456	DB	11410	14262.5	15281.25
	spring valley	   il   	5013	Motor Vehicle Supplies and New Parts	100199	"LYENS, DAYMEN, M."	President	5423316504	140 racherd a meisano dr	7631989	stiwer Corp.	61362	DB	15616	16817.23077	17938.37949
	springdale	   ar   	5511	Motor Vehicle Dealers (New and Used)	100199	"MANCHISTIR, SCETT, M."	Manager	1464241224	5342 w sinsit ave	10661513	berlew Corp.	72762	DB	11758	12449.64706	14228.16807
	springfield	   mo   	5012	Automobiles and Other Motor Vehicles	100199	"KILTNIR, KIN, A."	Owner	1445555154	5556 s scinac ave	19558334	k k &  Corp.	65807	DB	11758	13717.66667	18290.22222
			5013	Motor Vehicle Supplies and New Parts	100199	"KILTNIR, KIQT, M."	Manager	1445541155	5556 s scinac ave	7953934	sprang Corp.	65807	DB	11758	12376.84211	18565.26316
			5511	Motor Vehicle Dealers (New and Used)	100199	"CEMPBILL, GRIG, M."	Manager	1445313500	165 s angrem mall rd	13194375	rilaeb Corp.	65802	DB	11758	12597.85714	15747.32143
						"STIBBLIFAILD, TENY, M."	Manager	1445566500	6254 e sinshane st	7955404	rilaeb Corp.	65809	DB	11758	12933.8	14109.6
						"THEMPSEN, MALT, M."	Chairman	1445333344	4222 e andipindince st	7952914	themps Corp.	65804	DB	11758	13227.75	15873.3
					200	"EGNIW, STIVE, M."	Plant Manager	1445554333	5611 w sinshane st	7953676	manhia Corp.	65807	DB	19756	21073.06667	24083.50476
						"HEGAN, WAYNE, M."	Plant Manager	1445542500	6322 s cempbill ave	13596985	ilate  Corp.	65807	DB	19756	22225.5	23460.25
			5531	Auto and Home Supply Stores	200	"EO'RIALLY, DAVAD, A."	Chief Executive Officer	1445353405	566 s pattirsen ave	13965504	o'rial Corp.	65802	DB	19756	39512	46097.33333
		   nj   	5511	Motor Vehicle Dealers (New and Used)	100199	"KESIMPIL, REGIR, M."	Owner	6466464411	664 reise 55	621201	jmk ei Corp.	07081	DB	4038	6057	6561.75
